Delivery_ID,Order_Date,Ship_Date,Ship_Mode,Destination_ID
7536,2018-06-30,2018-04-07,Standard Class,2180
7542,2018-10-21,2018-10-24,First Class,2265
7553,2018-01-06,2018-06-06,Standard Class,20
7557,2018-07-08,2018-08-08,First Class,123
7560,2017-09-17,2017-09-20,Second Class,173
7561,2016-12-27,2017-01-01,Standard Class,158
7569,2016-01-10,2016-06-10,Standard Class,85
7572,2018-10-13,2018-10-15,First Class,344
7579,2016-09-21,2016-09-27,Standard Class,98
7580,2015-12-29,2016-03-01,Second Class,2660
7582,2018-09-09,2018-09-14,Standard Class,178
7586,2018-03-08,2018-06-08,Second Class,49
7587,2018-11-24,2018-11-24,Same Day,2692
7588,2015-07-22,2015-07-24,Second Class,163
7589,2018-12-28,2019-02-01,Second Class,28
7596,2018-12-17,2018-12-21,Standard Class,136
7598,2015-02-11,2015-06-11,Standard Class,2
7602,2018-06-12,2018-08-12,Second Class,1206
7603,2018-09-19,2018-09-23,Standard Class,7603
7604,2018-07-09,2018-11-09,Standard Class,76
7605,2018-03-30,2018-03-04,Standard Class,42
7607,2017-06-06,2017-07-06,First Class,633
7609,2018-12-21,2018-12-25,Standard Class,293
7612,2016-10-11,2016-11-14,Second Class,730
7615,2017-04-12,2017-08-12,Standard Class,6
7616,2018-11-11,2018-11-17,Standard Class,60
7621,2017-05-04,2017-10-04,Second Class,163
7626,2015-05-05,2015-10-05,Standard Class,1066
7627,2017-06-11,2017-10-11,Second Class,1
7630,2015-05-12,2015-09-12,Second Class,259
7634,2017-02-09,2017-04-09,First Class,2
7637,2017-11-18,2017-11-23,Standard Class,167
7640,2016-05-14,2016-05-21,Standard Class,166
7643,2017-07-17,2017-07-22,Standard Class,26
7645,2016-10-17,2016-10-17,Same Day,49
7647,2017-05-09,2017-11-09,Standard Class,329
7651,2016-11-13,2016-11-17,Standard Class,5969
7653,2018-01-14,2018-01-16,First Class,85
7660,2018-11-13,2018-11-16,First Class,116
7661,2016-07-09,2016-12-09,Standard Class,244
7663,2018-06-19,2018-06-25,Standard Class,21
7665,2018-09-07,2018-07-14,Standard Class,158
7666,2017-03-01,2017-05-01,First Class,22
7668,2018-10-04,2018-04-14,Standard Class,1566
7670,2016-06-19,2016-06-24,Standard Class,56
7674,2017-12-18,2017-12-20,Second Class,60
7681,2018-04-22,2018-04-26,Standard Class,42
7685,2015-09-19,2015-09-24,Standard Class,960
7686,2017-12-29,2018-02-01,Standard Class,401
7687,2018-10-06,2018-06-14,Standard Class,14
7690,2018-04-09,2018-08-09,Standard Class,801
7691,2018-02-09,2018-07-09,Standard Class,737
7697,2016-08-13,2016-08-16,First Class,177
7699,2017-02-02,2017-07-02,Standard Class,76
7700,2016-10-09,2016-12-09,Second Class,12
7704,2018-08-25,2018-08-27,First Class,186
7705,2018-11-14,2018-11-18,Second Class,101
7706,2018-03-08,2018-08-08,Second Class,98
7713,2018-06-26,2018-06-30,Standard Class,6
7719,2017-04-02,2017-09-02,Standard Class,26
7720,2015-11-11,2015-11-18,Standard Class,126
7722,2016-09-18,2016-09-21,First Class,1
7724,2016-08-12,2016-12-12,Standard Class,178
7728,2016-12-05,2016-05-16,Second Class,55
7730,2016-03-20,2016-03-22,Second Class,1905
7732,2017-11-27,2017-11-29,Second Class,116
7739,2018-12-21,2018-12-27,Standard Class,502
7740,2018-10-07,2018-07-14,Standard Class,309
7742,2018-01-08,2018-05-08,Second Class,54
7747,2018-08-15,2018-08-18,Second Class,20
7748,2015-11-08,2015-08-16,Standard Class,6
7751,2018-12-21,2018-12-27,Standard Class,912
7752,2016-10-10,2016-10-15,Standard Class,14
7753,2018-12-26,2018-12-26,Same Day,1212
7756,2018-02-06,2018-06-06,Standard Class,1553
7760,2016-05-23,2016-05-27,Standard Class,1038
7768,2018-11-13,2018-11-18,Standard Class,60
7774,2015-07-26,2015-07-30,Second Class,116
7776,2017-10-21,2017-10-25,Standard Class,112
7777,2017-12-05,2017-05-17,Standard Class,50
7782,2018-06-20,2018-06-23,First Class,29
7784,2015-12-22,2015-12-26,Standard Class,55
7788,2015-09-12,2015-12-14,Standard Class,45
7792,2017-01-11,2017-04-11,First Class,7792
7793,2016-12-28,2017-01-01,Standard Class,116
7794,2018-09-21,2018-09-23,First Class,22
7795,2017-10-21,2017-10-24,Second Class,383
7802,2018-03-06,2018-07-06,Standard Class,476
7806,2018-04-16,2018-04-18,First Class,2759
7807,2017-06-23,2017-06-30,Standard Class,75
7808,2015-03-11,2015-08-11,Standard Class,272
7815,2017-08-29,2017-03-09,Standard Class,1048
7816,2017-11-13,2017-11-17,Standard Class,3598
7828,2018-02-11,2018-06-11,Second Class,68
7829,2018-04-04,2018-05-04,First Class,60
7830,2017-05-04,2017-09-04,Standard Class,50
7833,2016-01-17,2016-01-23,Standard Class,7833
7834,2016-09-22,2016-09-25,First Class,177
7835,2015-12-10,2015-10-17,Standard Class,116
7840,2017-07-15,2017-07-21,Standard Class,134
7851,2017-05-28,2017-05-28,Same Day,6
7852,2018-04-23,2018-04-25,First Class,76
7855,2018-09-22,2018-09-28,Standard Class,801
7863,2016-12-12,2016-12-15,First Class,166
7865,2017-07-16,2017-07-21,Standard Class,20
7867,2015-12-13,2015-12-15,Second Class,56
7871,2015-11-15,2015-11-17,Second Class,28
7879,2015-11-30,2015-06-12,Standard Class,2716
7881,2018-09-28,2018-09-30,Second Class,71
7883,2018-11-23,2018-11-25,First Class,3542
7897,2015-03-11,2015-08-11,Standard Class,233
7898,2018-08-31,2018-05-09,Standard Class,1905
7901,2016-11-17,2016-11-21,Second Class,158
7904,2017-05-06,2017-09-06,Standard Class,98
7909,2016-10-31,2016-04-11,Standard Class,737
7915,2018-06-08,2018-10-08,Standard Class,76
7916,2016-07-31,2016-06-08,Standard Class,2272
7920,2018-12-19,2018-12-21,First Class,3
7921,2018-03-13,2018-03-20,Standard Class,37
7923,2017-09-19,2017-09-23,Standard Class,42
7928,2018-03-23,2018-03-25,Second Class,76
7936,2017-04-16,2017-04-18,Second Class,46
7937,2015-08-22,2015-08-24,Second Class,6085
7938,2017-07-14,2017-07-16,First Class,202
7945,2018-03-31,2018-07-04,Standard Class,49
7947,2017-11-17,2017-11-18,First Class,2
7950,2017-07-22,2017-07-29,Standard Class,2858
7953,2016-02-10,2016-07-10,Standard Class,1605
7955,2016-10-09,2016-09-14,Standard Class,49
7958,2016-04-13,2016-04-15,Second Class,1503
7962,2015-08-24,2015-08-26,Second Class,6244
7966,2018-11-11,2018-11-14,Second Class,7966
7967,2017-07-07,2017-12-07,Standard Class,47
7970,2015-07-23,2015-07-27,Standard Class,2
7971,2017-09-23,2017-09-26,Second Class,46
7973,2015-05-19,2015-05-22,First Class,1235
7977,2017-07-18,2017-07-23,Standard Class,581
7981,2017-11-24,2017-11-28,Standard Class,1552
7987,2015-08-09,2015-11-09,First Class,1366
7988,2015-06-08,2015-11-08,Second Class,249
7989,2015-02-11,2015-07-11,Second Class,46
7997,2015-09-05,2015-05-15,Standard Class,28
8000,2016-04-09,2016-07-09,Second Class,163
8004,2017-05-30,2017-05-31,Same Day,40
8007,2015-06-23,2015-06-28,Standard Class,177
8008,2018-08-26,2018-01-09,Standard Class,42
8010,2018-09-21,2018-09-23,First Class,12
8012,2018-04-25,2018-04-27,Second Class,54
8016,2018-04-09,2018-08-09,Standard Class,129
8018,2017-01-22,2017-01-27,Standard Class,186
8019,2018-04-09,2018-10-09,Standard Class,20
8029,2018-03-20,2018-03-24,Standard Class,46
8034,2016-05-30,2016-03-06,Standard Class,448
8036,2018-05-18,2018-05-22,Standard Class,50
8038,2016-11-27,2016-11-29,First Class,154
8041,2017-09-01,2017-01-15,Standard Class,159
8044,2017-08-14,2017-08-18,Standard Class,919
8050,2018-12-22,2018-12-24,First Class,5
8051,2017-07-18,2017-07-23,Second Class,57
8056,2018-05-26,2018-05-30,Standard Class,1356
8059,2018-02-03,2018-08-03,Standard Class,22
8062,2016-09-19,2016-09-26,Standard Class,42
8064,2018-11-13,2018-11-17,Second Class,940
8065,2018-03-08,2018-07-08,Standard Class,1020
8066,2018-02-01,2018-04-01,Second Class,166
8067,2015-07-02,2015-12-02,Standard Class,8067
8071,2018-07-05,2018-12-05,Standard Class,49
8072,2018-07-23,2018-07-24,First Class,113
8074,2015-04-28,2015-03-05,Standard Class,8074
8076,2016-10-15,2016-10-20,Standard Class,8076
8083,2015-02-09,2015-08-09,Standard Class,1839
8084,2017-10-14,2017-10-18,Standard Class,46
8092,2017-10-24,2017-10-28,Standard Class,28
8093,2016-05-10,2016-09-10,Standard Class,68
8098,2016-02-20,2016-02-25,Standard Class,1431
8099,2018-11-13,2018-11-20,Standard Class,1803
8103,2017-09-05,2017-05-14,Standard Class,46
8108,2017-03-22,2017-03-25,First Class,595
8109,2015-11-05,2015-05-17,Standard Class,163
8110,2018-05-12,2018-10-12,Standard Class,225
8113,2016-11-14,2016-11-20,Standard Class,177
8127,2018-09-17,2018-09-20,First Class,1773
8130,2018-09-09,2018-09-14,Standard Class,166
8134,2017-01-17,2017-01-21,Standard Class,42
8137,2016-09-02,2016-02-13,Second Class,21
8148,2015-02-12,2015-07-12,Standard Class,68
8153,2018-11-12,2018-12-12,First Class,8153
8160,2015-07-23,2015-07-24,First Class,76
8162,2015-08-09,2015-12-09,Standard Class,28
8164,2018-12-10,2018-10-15,First Class,57
8165,2015-01-02,2015-03-02,First Class,1306
8167,2018-05-11,2018-09-11,Standard Class,60
8170,2015-06-10,2015-10-10,Standard Class,295
8171,2017-12-16,2017-12-23,Standard Class,295
8175,2016-09-17,2016-09-23,Standard Class,209
8181,2015-12-20,2015-12-20,Same Day,1605
8188,2016-02-11,2016-02-11,Same Day,46
8196,2018-03-11,2018-08-11,Standard Class,50
8197,2016-09-26,2016-09-30,Standard Class,6
8200,2015-05-27,2015-01-06,Second Class,54
8202,2015-02-09,2015-07-09,Second Class,0
8207,2015-08-31,2015-05-09,Standard Class,2871
8212,2018-02-05,2018-05-05,Second Class,26
8213,2018-05-10,2018-07-10,First Class,37
8219,2018-11-30,2018-03-12,Second Class,284
8221,2017-12-13,2017-12-17,Standard Class,8221
8223,2015-11-24,2015-11-29,Second Class,2272
8224,2018-10-11,2018-11-16,Standard Class,802
8230,2017-10-24,2017-10-24,Same Day,54
8232,2016-06-20,2016-06-24,Second Class,202
8234,2016-04-06,2016-09-06,Second Class,5
8237,2018-09-03,2018-03-13,Standard Class,28
8240,2016-09-02,2016-02-13,Second Class,259
8243,2016-08-11,2016-12-11,Standard Class,54
8245,2018-03-12,2018-05-12,Second Class,14
8246,2018-06-26,2018-06-30,Standard Class,37
8258,2017-09-11,2017-11-14,Standard Class,293
8260,2018-07-08,2018-11-08,Standard Class,734
8261,2015-07-26,2015-01-08,Standard Class,1297
8262,2017-08-26,2017-08-30,Standard Class,93
8266,2016-12-12,2016-12-16,Standard Class,515
8275,2018-07-10,2018-11-10,Standard Class,22
8279,2016-12-19,2016-12-24,Standard Class,26
8281,2018-03-07,2018-03-07,Same Day,98
8287,2016-02-27,2016-01-03,Second Class,98
8288,2018-02-21,2018-02-26,Standard Class,1218
8291,2018-07-09,2018-11-09,Standard Class,204
8292,2017-06-06,2017-11-06,Standard Class,2427
8293,2017-06-20,2017-06-25,Standard Class,834
8297,2018-03-07,2018-09-07,Standard Class,371
8305,2015-05-16,2015-05-20,Standard Class,2
8306,2017-03-01,2017-08-01,Standard Class,329
8310,2016-12-18,2016-12-18,Same Day,6
8317,2015-08-26,2015-08-30,Standard Class,166
8320,2018-11-07,2018-07-13,Second Class,60
8322,2015-03-26,2015-03-30,Standard Class,178
8323,2016-05-10,2016-07-10,First Class,1381
8325,2017-10-21,2017-10-25,Standard Class,329
8328,2018-01-05,2018-05-05,Standard Class,764
8330,2018-05-22,2018-05-25,Second Class,5
8331,2015-08-10,2015-08-10,Same Day,960
8337,2015-11-19,2015-11-24,Second Class,1692
8338,2017-07-14,2017-07-14,Same Day,2602
8339,2017-05-09,2017-10-09,Standard Class,1
8341,2018-03-11,2018-05-11,Second Class,98
8343,2018-07-11,2018-11-11,Standard Class,55
8354,2016-05-16,2016-05-16,Same Day,14
8356,2017-11-06,2017-06-13,Second Class,6
8359,2016-07-09,2016-11-09,Standard Class,60
8360,2018-09-30,2018-02-10,Second Class,26
8364,2017-01-11,2017-07-11,Standard Class,158
8365,2016-09-03,2016-12-03,First Class,329
8366,2017-08-12,2017-12-12,Standard Class,218
8373,2015-04-30,2015-02-05,Second Class,226
8374,2016-10-12,2016-12-16,Standard Class,186
8375,2015-05-11,2015-10-11,Standard Class,136
8378,2016-11-10,2016-10-13,Second Class,1002
8380,2018-08-09,2018-09-14,Standard Class,860
8383,2018-07-12,2018-09-12,First Class,1301
8388,2018-09-11,2018-11-13,Standard Class,14
8389,2017-04-03,2017-08-03,Standard Class,855
8394,2017-10-24,2017-10-28,Second Class,166
8395,2017-09-26,2017-01-10,Standard Class,664
8401,2016-06-15,2016-06-17,First Class,567
8403,2016-10-05,2016-05-15,Standard Class,200
8406,2017-07-11,2017-12-11,Standard Class,316
8407,2015-05-13,2015-05-17,Standard Class,293
8408,2017-10-03,2017-03-14,Standard Class,177
8409,2017-08-26,2017-08-31,Standard Class,6
8411,2018-01-28,2018-01-02,Standard Class,60
8412,2015-05-10,2015-06-10,First Class,1183
8417,2015-07-27,2015-07-29,Second Class,2
8419,2017-11-18,2017-11-22,Standard Class,1
8437,2017-02-12,2017-08-12,Standard Class,794
8443,2015-11-19,2015-11-21,First Class,20
8445,2018-07-29,2018-02-08,Standard Class,46
8450,2018-08-31,2018-05-09,Standard Class,1692
8456,2017-10-14,2017-10-19,Standard Class,5436
8464,2018-12-14,2018-12-20,Standard Class,1246
8468,2017-10-03,2017-03-13,First Class,22
8469,2017-06-30,2017-03-07,Second Class,309
8474,2017-12-27,2017-12-30,Second Class,746
8475,2016-12-14,2016-12-19,Second Class,22
8478,2016-07-18,2016-07-22,Standard Class,1
8479,2017-07-19,2017-07-21,First Class,28
8482,2018-10-12,2018-12-14,Standard Class,20
8484,2016-04-18,2016-04-19,First Class,1692
8485,2018-12-21,2018-12-24,First Class,330
8487,2018-08-09,2018-12-09,Second Class,56
8489,2017-06-26,2017-06-29,Second Class,41
8491,2017-04-24,2017-04-27,Second Class,56
8497,2016-09-18,2016-09-23,Second Class,14
8504,2018-12-25,2018-12-29,Standard Class,8504
8508,2017-12-26,2017-12-31,Standard Class,55
8512,2015-03-11,2015-07-11,Standard Class,829
8513,2018-07-11,2018-12-11,Second Class,1206
8515,2016-08-24,2016-08-28,Standard Class,296
8516,2017-03-31,2017-02-04,Second Class,202
8534,2018-02-09,2018-06-09,Standard Class,116
8540,2016-06-09,2016-08-09,First Class,8540
8541,2018-10-09,2018-09-17,Standard Class,173
8546,2018-07-31,2018-04-08,Standard Class,162
8547,2018-04-23,2018-04-25,Second Class,2323
8551,2018-11-17,2018-11-21,Second Class,548
8554,2017-07-08,2017-11-08,Standard Class,1608
8557,2018-10-14,2018-10-19,Standard Class,28
8558,2018-08-18,2018-08-22,Standard Class,3395
8563,2015-01-15,2015-01-17,First Class,308
8573,2017-09-02,2017-02-13,Standard Class,28
8575,2016-12-28,2016-12-31,Second Class,202
8582,2016-12-27,2016-12-29,Second Class,3046
8587,2017-03-25,2017-03-25,Same Day,8221
8594,2017-05-21,2017-05-23,First Class,166
8595,2018-10-06,2018-06-15,Standard Class,8595
8598,2017-11-15,2017-11-22,Standard Class,5
8601,2017-05-14,2017-05-14,Same Day,2922
8604,2017-11-18,2017-11-21,Second Class,2602
8609,2018-05-11,2018-06-11,First Class,1503
8611,2017-07-11,2017-11-13,Standard Class,2
8614,2015-06-22,2015-06-25,First Class,200
8615,2018-11-13,2018-11-18,Second Class,1596
8616,2016-11-22,2016-11-26,Standard Class,1319
8618,2017-12-08,2017-08-15,Second Class,1218
8623,2016-09-25,2016-09-27,First Class,76
8624,2015-02-11,2015-06-11,Standard Class,162
8631,2016-12-09,2016-09-17,Second Class,12
8636,2018-12-11,2018-11-16,Standard Class,608
8641,2018-07-07,2018-09-07,Second Class,5860
8644,2016-12-20,2016-12-21,First Class,18
8647,2016-04-16,2016-04-20,Standard Class,539
8648,2017-05-11,2017-09-11,Standard Class,98
8649,2016-10-11,2016-11-15,Standard Class,1206
8652,2016-07-31,2016-06-08,Standard Class,149
8654,2018-12-06,2018-06-16,Standard Class,798
8657,2017-09-03,2017-03-13,Standard Class,96
8658,2018-07-03,2018-12-03,Standard Class,260
8662,2017-10-21,2017-10-22,First Class,127
8667,2016-08-29,2016-02-09,Standard Class,16
8672,2016-02-15,2016-02-19,Standard Class,113
8676,2018-10-03,2018-03-15,Second Class,54
8681,2018-07-08,2018-11-08,Second Class,371
8687,2015-06-08,2015-11-08,Standard Class,6
8700,2018-09-23,2018-09-29,Standard Class,456
8704,2016-06-26,2016-06-29,Second Class,326
8707,2018-01-10,2018-06-10,Standard Class,28
8709,2016-12-19,2016-12-23,Standard Class,158
8713,2017-11-20,2017-11-24,Standard Class,8713
8716,2017-03-15,2017-03-19,Standard Class,177
8719,2018-04-24,2018-04-27,First Class,8
8721,2015-12-30,2016-03-01,Standard Class,20
8724,2017-11-29,2017-01-12,Second Class,57
8725,2018-08-09,2018-10-09,Second Class,798
8729,2015-05-28,2015-02-06,Standard Class,46
8734,2017-10-11,2017-11-14,Standard Class,18
8740,2018-03-06,2018-08-06,Standard Class,2007
8742,2018-06-17,2018-06-21,Standard Class,55
8744,2017-04-01,2017-09-01,Standard Class,960
8746,2017-01-07,2017-03-07,First Class,8746
8749,2017-05-30,2017-01-06,First Class,1381
8750,2015-06-07,2015-08-07,First Class,76
8751,2016-08-28,2016-01-09,Standard Class,116
8752,2018-08-05,2018-12-05,Standard Class,166
8755,2017-07-25,2017-07-27,First Class,68
8759,2018-07-24,2018-07-24,Same Day,3134
8761,2015-08-05,2015-10-05,First Class,202
8777,2017-07-04,2017-09-04,First Class,28
8778,2016-06-12,2016-08-12,Second Class,2265
8781,2017-12-23,2017-12-28,Second Class,5860
8782,2017-02-09,2017-08-09,Standard Class,574
8784,2015-09-21,2015-09-23,Second Class,574
8785,2016-11-26,2016-01-12,Standard Class,43
8799,2018-07-17,2018-07-21,Standard Class,178
8801,2015-02-05,2015-04-05,Second Class,594
8802,2015-05-30,2015-03-06,Standard Class,116
8805,2018-11-17,2018-11-22,Standard Class,154
8810,2015-12-09,2015-09-13,First Class,377
8814,2017-05-21,2017-05-28,Standard Class,2858
8819,2016-11-22,2016-11-23,First Class,47
8820,2015-06-17,2015-06-23,Standard Class,154
8824,2018-11-16,2018-11-16,Same Day,2
8830,2015-09-19,2015-09-21,Second Class,18
8831,2018-07-01,2018-10-01,First Class,441
8835,2017-10-07,2017-10-07,Same Day,177
8840,2018-09-24,2018-09-29,Standard Class,5
8844,2015-12-14,2015-12-21,Standard Class,55
8847,2018-10-16,2018-10-21,Standard Class,2922
8855,2018-04-12,2018-09-12,Standard Class,748
8860,2017-07-10,2017-09-10,First Class,476
8862,2015-09-09,2015-09-13,Standard Class,218
8866,2017-09-06,2017-12-06,First Class,664
8868,2015-02-09,2015-07-09,Standard Class,163
8870,2018-01-10,2018-03-10,First Class,6
8874,2016-11-20,2016-11-24,Standard Class,57
8884,2018-11-16,2018-11-21,Standard Class,1596
8887,2017-04-11,2017-08-11,Standard Class,112
8893,2016-02-04,2016-09-04,Standard Class,26
8898,2017-06-16,2017-06-19,Second Class,271
8915,2017-09-17,2017-09-23,Standard Class,42
8917,2016-10-30,2016-10-30,Same Day,55
8922,2015-11-28,2015-02-12,Standard Class,40
8924,2017-03-20,2017-03-22,Second Class,539
8929,2016-03-31,2016-04-04,Standard Class,14
8930,2016-09-19,2016-09-22,Second Class,55
8933,2015-11-16,2015-11-20,Standard Class,8933
8944,2017-01-04,2017-07-04,Standard Class,204
8946,2017-12-07,2017-07-19,Standard Class,5
8949,2016-05-03,2016-09-03,Standard Class,18
8952,2017-09-12,2017-12-13,Standard Class,1388
8955,2018-01-27,2018-01-31,Standard Class,6
8960,2018-03-14,2018-03-17,Second Class,116
8966,2015-06-18,2015-06-23,Standard Class,178
8972,2016-01-11,2016-06-11,Standard Class,60
8976,2017-08-15,2017-08-20,Standard Class,664
8981,2018-11-19,2018-11-20,First Class,468
8984,2016-03-22,2016-03-24,First Class,863
8985,2015-04-29,2015-04-05,Standard Class,834
8989,2017-08-18,2017-08-24,Standard Class,6
8993,2016-12-05,2016-05-16,Standard Class,200
9004,2015-10-31,2015-03-11,Second Class,2716
9009,2016-12-07,2016-07-18,Standard Class,105
9030,2015-04-12,2015-08-12,Standard Class,55
9033,2018-06-26,2018-03-07,Standard Class,177
9040,2018-07-22,2018-07-28,Standard Class,60
